id,wikidataId,placeType,nameType,name,searchKey
https://d-nb.info/gnd/14282-7,http://www.wikidata.org/entity/Q654342,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Rhodesia and Nyasaland,
https://d-nb.info/gnd/14282-7,http://www.wikidata.org/entity/Q654342,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Federation of Rhodesia and Nyasaland,
https://d-nb.info/gnd/14282-7,http://www.wikidata.org/entity/Q654342,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Zentralafrikanischer Bund,
https://d-nb.info/gnd/14282-7,http://www.wikidata.org/entity/Q654342,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Central African Federation,
https://d-nb.info/gnd/14282-7,http://www.wikidata.org/entity/Q654342,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Zentralafrikanische Föderation,
https://d-nb.info/gnd/15582-2,http://www.wikidata.org/entity/Q798431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Dahomé (1960-1975),
https://d-nb.info/gnd/15582-2,http://www.wikidata.org/entity/Q798431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,République du Dahomey,
https://d-nb.info/gnd/15582-2,http://www.wikidata.org/entity/Q798431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Dahome,
https://d-nb.info/gnd/15582-2,http://www.wikidata.org/entity/Q798431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Danxomè,
https://d-nb.info/gnd/15582-2,http://www.wikidata.org/entity/Q798431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Danxomɛ,
https://d-nb.info/gnd/15582-2,http://www.wikidata.org/entity/Q798431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Danxômè,
https://d-nb.info/gnd/15582-2,http://www.wikidata.org/entity/Q798431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Dahomey,
https://d-nb.info/gnd/15612-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Haute-Volta,
https://d-nb.info/gnd/15612-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Upper Volta,
https://d-nb.info/gnd/15612-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,République de Haute-Volta,
https://d-nb.info/gnd/15612-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Obervolta,
https://d-nb.info/gnd/15612-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Obervolta,
https://d-nb.info/gnd/15633-4,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Tanganjika (1961 - 1964),
https://d-nb.info/gnd/15633-4,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Tanganyika,
https://d-nb.info/gnd/19826-2,http://www.wikidata.org/entity/Q2670092,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Cejlon,
https://d-nb.info/gnd/19826-2,http://www.wikidata.org/entity/Q2670092,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Ceylon,
https://d-nb.info/gnd/43683-5,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,British Solomon Islands (Protektorat),
https://d-nb.info/gnd/43683-5,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Salomonen (Protektorat),
https://d-nb.info/gnd/43683-5,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Salomoninseln (Protektorat),
https://d-nb.info/gnd/43683-5,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,British Solomon Islands Protectorate,
https://d-nb.info/gnd/43683-5,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Solomon Islands (Protektorat),
https://d-nb.info/gnd/43683-5,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,B.S.I.P.,
https://d-nb.info/gnd/43683-5,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,British Solomon Islands,
https://d-nb.info/gnd/44075-9,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Gilbertinseln (1977 - 1979),
https://d-nb.info/gnd/44075-9,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Gilbert Islands,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Königreich der Serben, Kroaten und Slowenen,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Königreich Serbien, Kroatien und Slowenien,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,SHS-Königreich,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Staat der Serben, Kroaten und Slowenen,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kraljevina Srba, Hrvata i Slovenaca,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kraljevina Srbov, Hrvatov in Slovencev,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Srpska-Hrvatska-Slovenija,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kraljevstvo Srba, Hrvata i Slovenaca,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kraljestvo Srba, Hrvata i Slovenaca,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kraljevina SHS,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Royaume des Serbes, Croates et Slovènes,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kraljèvina Srpsko-Hrvatsko-Slovensko,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kraljevina Srba, Hrvata in Slovenacev,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Kraljestvo Serba, Hrvata i Slovenaca,
https://d-nb.info/gnd/45879-X,http://www.wikidata.org/entity/Q15102440,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,SHS-Staat,
https://d-nb.info/gnd/61014-8,http://www.wikidata.org/entity/Q752431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,New Hebrides,
https://d-nb.info/gnd/61014-8,http://www.wikidata.org/entity/Q752431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Condominium des Nouvelles Hébrides,
https://d-nb.info/gnd/61014-8,http://www.wikidata.org/entity/Q752431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Nouvelles Hébrides,
https://d-nb.info/gnd/61014-8,http://www.wikidata.org/entity/Q752431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Neu-Hebriden,
https://d-nb.info/gnd/61014-8,http://www.wikidata.org/entity/Q752431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,New Hebrides Condominium,
https://d-nb.info/gnd/61014-8,http://www.wikidata.org/entity/Q752431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Nouvelles-Hébrides,
https://d-nb.info/gnd/61014-8,http://www.wikidata.org/entity/Q752431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,New Hebrides Anglo-French Condominium,
https://d-nb.info/gnd/61014-8,http://www.wikidata.org/entity/Q752431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Anglo-French Condominium of the New Hebrides,
https://d-nb.info/gnd/61014-8,http://www.wikidata.org/entity/Q752431,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Neue Hebriden,
https://d-nb.info/gnd/120375-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Sayam,
https://d-nb.info/gnd/120375-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Siem,
https://d-nb.info/gnd/120375-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Sejem,
https://d-nb.info/gnd/120375-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Siam,
https://d-nb.info/gnd/123613-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Komoren (Territoire d'Outre-Mer),
https://d-nb.info/gnd/123613-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Territoire des Comores,
https://d-nb.info/gnd/123613-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Territoire d'Outre-Mer des Comores,
https://d-nb.info/gnd/123613-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Comores (Territoire d'Outre-Mer),
https://d-nb.info/gnd/133557-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,St. Christopher und Nevis,
https://d-nb.info/gnd/133557-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Saint Christopher and Nevis,
https://d-nb.info/gnd/133557-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,St. Christopher and Nevis,
https://d-nb.info/gnd/133557-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Saint Christopher- Nevis,
https://d-nb.info/gnd/133557-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Associated State of Saint Christopher and Nevis,
https://d-nb.info/gnd/133557-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Saint Christopher und Nevis,
https://d-nb.info/gnd/134320-8,http://www.wikidata.org/entity/Q189988,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Empire Centrafricain,
https://d-nb.info/gnd/134320-8,http://www.wikidata.org/entity/Q189988,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Central African Empire,
https://d-nb.info/gnd/134320-8,http://www.wikidata.org/entity/Q189988,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Zentralafrikanisches Kaiserreich,
https://d-nb.info/gnd/272359-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Saint Kitts- Nevis-Anguilla,
https://d-nb.info/gnd/272359-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Saint Christopher,
https://d-nb.info/gnd/272359-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Saint Kitts,
https://d-nb.info/gnd/272359-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Saint Christopher, Nevis and Anguilla,
https://d-nb.info/gnd/272359-1,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Saint Christopher- Nevis-Anguilla,
https://d-nb.info/gnd/1001254-0,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Böhmen und Mähren (1969 - 1990),
https://d-nb.info/gnd/1001254-0,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Česká Socialistická Republika,
https://d-nb.info/gnd/1001254-0,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Czech Socialist Republic,
https://d-nb.info/gnd/1001254-0,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Česká SR,
https://d-nb.info/gnd/1017457-6,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Zaïre Republic,
https://d-nb.info/gnd/1017457-6,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,République du Zaïre,
https://d-nb.info/gnd/1017457-6,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Republik Zaïre,
https://d-nb.info/gnd/1017457-6,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Zaire,
https://d-nb.info/gnd/1017457-6,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Zaïre,
https://d-nb.info/gnd/1035027-5,http://www.wikidata.org/entity/Q1852345,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Trucial States,
https://d-nb.info/gnd/1035027-5,http://www.wikidata.org/entity/Q1852345,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,ʿUmān aṣ-Ṣulḥ,
https://d-nb.info/gnd/1035027-5,http://www.wikidata.org/entity/Q1852345,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Befriedetes Oman,
https://d-nb.info/gnd/1035027-5,http://www.wikidata.org/entity/Q1852345,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Trucial Sheikhdoms,
https://d-nb.info/gnd/1035027-5,http://www.wikidata.org/entity/Q1852345,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Trucial Oman,
https://d-nb.info/gnd/1035027-5,http://www.wikidata.org/entity/Q1852345,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,al- Imārāt al-Mutaṣāliḥa,
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutschland (Deutsches Reich),
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutsche Sozialistische Republik,
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Sozialistische Republik (Deutsches Reich),
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Germanija (Deutsches Reich),
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Germany (Deutsches Reich),
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Allemagne (Deutsches Reich),
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Das Deutsche Reich,
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutschland (Deutscher Bund, 1871),
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Vokietija,
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutschland (1871-1945),
https://d-nb.info/gnd/2008993-4,http://www.wikidata.org/entity/Q1206012,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Deutsches Reich,
https://d-nb.info/gnd/2033898-3,http://www.wikidata.org/entity/Q150981,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutschland (1866-1871),
https://d-nb.info/gnd/2033898-3,http://www.wikidata.org/entity/Q150981,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Zwia̜zek Północno-Niemiecki,
https://d-nb.info/gnd/2033898-3,http://www.wikidata.org/entity/Q150981,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutscher Bund (Norddeutscher Bund),
https://d-nb.info/gnd/2033898-3,http://www.wikidata.org/entity/Q150981,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,North German Union,
https://d-nb.info/gnd/2033898-3,http://www.wikidata.org/entity/Q150981,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,North German Confederation,
https://d-nb.info/gnd/2033898-3,http://www.wikidata.org/entity/Q150981,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutschland (Norddeutscher Bund),
https://d-nb.info/gnd/2033898-3,http://www.wikidata.org/entity/Q150981,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Norddeutscher Bund,
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Heiliges Römisches Reich Deutscher Nation,
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,HRR,
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,H. R. R.,
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Imperium Romanum,
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Sacrum Romanum Imperium,
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Römisch-Deutsches Reich,
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutschland (Heiliges Römisches Reich),
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutschland (Römisch-Deutsches Reich),
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Deutschland (-1806),
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Altes Reich,
https://d-nb.info/gnd/2035457-5,http://www.wikidata.org/entity/Q12548,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Heiliges Römisches Reich,
https://d-nb.info/gnd/2036349-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Saint Vincent and the Grenadines (State),
https://d-nb.info/gnd/2036349-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Saint Vincent und Grenadinen (State),
https://d-nb.info/gnd/2036349-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,St. Vincent (State),
https://d-nb.info/gnd/2036349-7,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Saint Vincent (State),
https://d-nb.info/gnd/502234-4,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Colony and Protectorate of Nigeria,
https://d-nb.info/gnd/502234-4,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Nigeria (1914-1960),
https://d-nb.info/gnd/502234-4,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Colonial Nigeria,
https://d-nb.info/gnd/502234-4,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Federation of Nigeria (1954-1960),
https://d-nb.info/gnd/502234-4,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Federal Nigeria,
https://d-nb.info/gnd/502234-4,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Nigeria (Colony and Protectorate),
https://d-nb.info/gnd/2121811-0,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#variantNameForThePlaceOrGeographicName,Zypern (Qïbrïs),
https://d-nb.info/gnd/2121811-0,None,https://d-nb.info/standards/elementset/gnd#Country,https://d-nb.info/standards/elementset/gnd#preferredNameForThePlaceOrGeographicName,Qïbrïs,
