place,label,labelLang,class,higherClass,geoname,gnd,partOf
http://www.wikidata.org/entity/Q153598,اردوگاه کار اجباری تراونیکی,fa,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,7620628-2,
http://www.wikidata.org/entity/Q153598,معسكر الاعتقال ترونيكي,ar,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,7620628-2,
http://www.wikidata.org/entity/Q153598,トラヴニキ強制労働収容所,ja,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,7620628-2,
http://www.wikidata.org/entity/Q153598,特拉夫尼基集中营,zh,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,,7620628-2,
http://www.wikidata.org/entity/Q153713,Camp de concentració d'Herzogenbusch,ca,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,camp de concentration de Bois-le-Duc,fr,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,campo di concentramento di Herzogenbusch,it,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Hertogenbosch,pl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Herzogenbusch,es,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Herzogenbusch,fi,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Herzogenbusch,sv,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Herzogenbusch concentration camp,en,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,herzogenbuschi koncentrációs tábor,hu,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Herzogenbusch toplama kampı,tr,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Kamp konsentrasi Herzogenbusch,id,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Kamp Vught,da,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Kamp Vught,fy,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Kamp Vught,nl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Konzentratiunslajer Vught,ksh,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,KZ Herzogenbusch,de,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Trại tập trung Herzogenbusch,vi,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,στρατόπεδο συγκέντρωσης Χέρτσογκενμπους,el,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Герцогенбуш,ru,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,Сабирни логор Херцогенбуш,sr,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,פיכט,he,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,اردوگاه کار اجباری زرتوخنبوش,fa,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,معسكر الإعتقال سيرتوخيمبوس,ar,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,हेर्त्सोगनबुश यातना शिविर,hi,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,ヘルツェーゲンブッシュ強制収容所,ja,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,黑措根布施集中營,zh-hant,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,黑措根布施集中营,zh,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,黑措根布施集中营,zh-cn,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q153713,黑措根布施集中营,zh-hans,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,6620989,4028140-1,
http://www.wikidata.org/entity/Q154498,campa géibhinn Sachsenhausen,ga,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Camp de concentració de Sachsenhausen,ca,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,campo de concentração de Sachsenhausen,pt,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Campo de concentración de Sachsenhausen,es,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Campo de concentración de Sachsenhausen,gl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,campo di concentramento di Sachsenhausen,it,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Kamp konsentrasi Sachsenhausen,id,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Koncentracijsko taborišče Sachsenhausen,sl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Koncentracioni logor Zahsenhauzen,sr-el,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Koncentrační tábor Sachsenhausen,cs,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Koncentračný tábor Sachsenhausen,sk,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Konsintraasjekamp Sachsenhausen,fy,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,KZ Sachsenhausen,de,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,KZ Sachsenhausen,hsb,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,KZ Sachsenhausen,lb,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Lagărul de concentrare Sachsenhausen,ro,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Oranienburg-Sachsenhausen,oc,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,br,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,da,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,eo,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,eu,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,fr,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,nb,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,nl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,nn,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,pl,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen,sv,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen concentration camp,en,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,sachsenhauseni koncentrációs tábor,hu,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhauseni koonduslaager,et,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausenin keskitysleiri,fi,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen-Oranienburg,csb,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Sachsenhausen Toplama Kampı,tr,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Trại tập trung Sachsenhausen,vi,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Zaksenhauzenes koncentrācijas nometne,lv,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Zaksenhauzen həbs düşərgəsi,az,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Zaksenhauzeno koncentracijos stovykla,lt,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Zaksenxauzen,uz,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Στρατόπεδο συγκέντρωσης Ζάξενχαουζεν,el,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Заксенгаузен,uk,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Заксенгаўзен,be,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Заксенхаузен,ru,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Заксэнгаўзэн,be-tarask,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Захсенхаузен,bg,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Концентрациони логор Захсенхаузен,sr,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Концентрациони логор Захсенхаузен,sr-ec,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,Զաքսենհաուզեն (համակենտրոնացման ճամբար),hy,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,זקסנהאוזן,he,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,اردوگاه کار اجباری زاکسنهاوزن,fa,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,زاکسنہاوزن حراستی کیمپ,ur,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,معسكر اعتقال ساكسنهاوزن,ar,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,ज़ाक्सनहाउज़न यातना शिविर,hi,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,작센하우젠 강제 수용소,ko,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,ザクセンハウゼン強制収容所,ja,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,萨克森豪森集中营,zh,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,萨克森豪森集中营,zh-cn,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,萨克森豪森集中营,zh-hans,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,萨克森豪森集中营,zh-sg,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,薩克森豪森集中營,zh-hant,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,薩克森豪森集中營,zh-hk,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154498,薩克森豪森集中營,zh-tw,http://www.wikidata.org/entity/Q328468,http://www.wikidata.org/entity/Q328468,11185526,4226047-4,
http://www.wikidata.org/entity/Q154607,Geto Warsaw,cy,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,11524356,,
http://www.wikidata.org/entity/Q154607,Getto van Warschau,nl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,11524356,,
http://www.wikidata.org/entity/Q154607,getto warszawskie,pl,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,11524356,,
http://www.wikidata.org/entity/Q154607,Ghetoul Varșovia,ro,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,11524356,,
http://www.wikidata.org/entity/Q154607,ghetto de Varsovie,fr,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,11524356,,
http://www.wikidata.org/entity/Q154607,Ghetto di Varsavia,it,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,11524356,,
http://www.wikidata.org/entity/Q154607,Ghetto Warsawa,id,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,11524356,,
http://www.wikidata.org/entity/Q154607,Gueto de Varsovia,es,http://www.wikidata.org/entity/Q2583015,http://www.wikidata.org/entity/Q2583015,11524356,,
